"PaperId,""Title"",""Year"",""URL"",""ReferenceCount"",""CitationCount"",""InfluentialCitationCount"",""IsOpenAccess""";
"04838fac3bf0b069947434a378c3f5aca018790d,""Applications of Type-2 Fuzzy Logic Systems to Forecasting of Time-series"",""1999"",""https://www.semanticscholar.org/paper/04838fac3bf0b069947434a378c3f5aca018790d"",""19"",""280"",""10"",""False""";
"5acdab7202ce6a225d28f341b73a4a9eeea01e91,""Reinterpreting and reconstructing science: Teachers’ view changes toward the nature of science by courses of science education"",""2006"",""https://www.semanticscholar.org/paper/5acdab7202ce6a225d28f341b73a4a9eeea01e91"",""45"",""78"",""10"",""False""";
"b4c31c1f4e275ecbf99a8efb149ca2598c20937f,""New data, new possibilities: Exploring the insides of Altmetric.com"",""2014"",""https://www.semanticscholar.org/paper/b4c31c1f4e275ecbf99a8efb149ca2598c20937f"",""40"",""106"",""5"",""True""";
"7661608c714f283c8604064c66ed16007fcf0ea3,""Big Data in Education"",""2020"",""https://www.semanticscholar.org/paper/7661608c714f283c8604064c66ed16007fcf0ea3"",""0"",""32"",""2"",""False""";
"a933dba50aad22c00edaaa9359c2f1bb5ceffd0a,""Enabling Tailored Therapeutics with Linked Data"",""2009"",""https://www.semanticscholar.org/paper/a933dba50aad22c00edaaa9359c2f1bb5ceffd0a"",""20"",""56"",""5"",""False""";
"e72c8bdc3e03ed74cbb24273da1b9a84644c1bc0,""Toward More Rigor in Focus Group Research: A New Framework for Collecting and Analyzing Focus Group Data"",""2009"",""https://www.semanticscholar.org/paper/e72c8bdc3e03ed74cbb24273da1b9a84644c1bc0"",""51"",""98"",""1"",""False""";
"2eed386e4e28a6d8f5bc9caf457c393fd69afe95,""The paradoxical relationship between student achievement and self-perception: a cross-national analysis based on three waves of TIMSS data"",""2008"",""https://www.semanticscholar.org/paper/2eed386e4e28a6d8f5bc9caf457c393fd69afe95"",""27"",""99"",""9"",""False""";
"e82dbe570c85e0fdc468ee78769c3657678fcb4e,""Network science of biological systems at different scales: A review."",""2018"",""https://www.semanticscholar.org/paper/e82dbe570c85e0fdc468ee78769c3657678fcb4e"",""233"",""198"",""2"",""False""";
"b449978adb967acdd9ce6be1dfc85228243d38ef,""Statistical Decision Theory"",""1980"",""https://www.semanticscholar.org/paper/b449978adb967acdd9ce6be1dfc85228243d38ef"",""9"",""494"",""21"",""False""";
"a44294ef1c397859ac5de3defb0a1ca3af8bdbe5,""Handbook of Research Methods in Developmental Science"",""2004"",""https://www.semanticscholar.org/paper/a44294ef1c397859ac5de3defb0a1ca3af8bdbe5"",""0"",""101"",""1"",""False""";
"145b094b3f051610029b0adfd484d3a112b28551,""Advanced remote sensing : terrestrial information extraction and applications"",""2012"",""https://www.semanticscholar.org/paper/145b094b3f051610029b0adfd484d3a112b28551"",""51"",""156"",""10"",""False""";
"e3dd7d12f9c5e7890d9b425a448253e67d6046e8,""DATA MINING AND STATISTICS: WHAT''S THE CONNECTION"",""1997"",""https://www.semanticscholar.org/paper/e3dd7d12f9c5e7890d9b425a448253e67d6046e8"",""0"",""161"",""12"",""False""";
"04831fedd16110da4cbd0798d16e21fbbc34ad06,""A survey of open source data science tools"",""2015"",""https://www.semanticscholar.org/paper/04831fedd16110da4cbd0798d16e21fbbc34ad06"",""32"",""22"",""0"",""True""";
"f935f891dc9dd7761cf6973cb1bdb15c1e4ec23e,""An accurate comparison of methods for quantifying variable importance in artificial neural networks using simulated data"",""2004"",""https://www.semanticscholar.org/paper/f935f891dc9dd7761cf6973cb1bdb15c1e4ec23e"",""35"",""665"",""35"",""False""";
"59aa3af42d40fd262d3ec2893def82794d86101b,""What does it mean to be an exemplary science teacher"",""1990"",""https://www.semanticscholar.org/paper/59aa3af42d40fd262d3ec2893def82794d86101b"",""33"",""150"",""5"",""False""";
"b790096bd82bdc4dcd440ffa105d00db83dbcc19,""Derivation of lake mixing and stratification indices from high-resolution lake buoy data"",""2011"",""https://www.semanticscholar.org/paper/b790096bd82bdc4dcd440ffa105d00db83dbcc19"",""56"",""296"",""19"",""False""";
"4117984e0838c5f5fc85d36f21df5d3bdb728158,""Citizen science data as an efficient tool for mapping protected saproxylic beetles"",""2017"",""https://www.semanticscholar.org/paper/4117984e0838c5f5fc85d36f21df5d3bdb728158"",""65"",""44"",""3"",""False""";
"9be62e51ca2d5873f1a3e58d8297d7be67d46a47,""A New Data Rate Adaption Communications Scheme for Code-Shifted differential Chaos Shift Keying Modulation"",""2012"",""https://www.semanticscholar.org/paper/9be62e51ca2d5873f1a3e58d8297d7be67d46a47"",""20"",""47"",""2"",""True""";
"d22ec3c67e2146cc5b9a6a660116eb9e8f06d0c2,""Resolving Human-Wildlife Conflicts: The Science of Wildlife Damage Management"",""2001"",""https://www.semanticscholar.org/paper/d22ec3c67e2146cc5b9a6a660116eb9e8f06d0c2"",""0"",""415"",""42"",""False""";
"fa15d626d8905d08953abe646a75a31417ad61fa,""Data science on the ground: Hype, criticism, and everyday work"",""2016"",""https://www.semanticscholar.org/paper/fa15d626d8905d08953abe646a75a31417ad61fa"",""53"",""22"",""1"",""False""";
"19bc9673f2f82d11bbe0ff33f584653c0b1a2532,""[Stem-cell therapy]."",""2007"",""https://www.semanticscholar.org/paper/19bc9673f2f82d11bbe0ff33f584653c0b1a2532"",""0"",""139"",""11"",""False""";
"42e5df5585b748b51a14c7487238465ce96d0cdf,""Scientific citizenships: self-representations of xenotransplantation's publics"",""2005"",""https://www.semanticscholar.org/paper/42e5df5585b748b51a14c7487238465ce96d0cdf"",""56"",""54"",""1"",""False""";
"f9c14367818a4856675ec53e1fc85ce6d40571da,""Practical Text Mining and Statistical Analysis for Non-structured Text Data Applications"",""2012"",""https://www.semanticscholar.org/paper/f9c14367818a4856675ec53e1fc85ce6d40571da"",""34"",""414"",""37"",""False""";
"b8824d261379d8ee796b360f796ae0ec43718164,""Concurrent validity of the OPCRIT diagnostic system. Comparison of OPCRIT diagnoses with consensus best-estimate lifetime diagnoses."",""1996"",""https://www.semanticscholar.org/paper/b8824d261379d8ee796b360f796ae0ec43718164"",""18"",""129"",""5"",""False""";
"3064cd6f88d0f1f1f2ff83fb40cda2455edce857,""The ASTER spectral library version 2.0"",""2009"",""https://www.semanticscholar.org/paper/3064cd6f88d0f1f1f2ff83fb40cda2455edce857"",""25"",""1208"",""110"",""False""";
"969c53e204ab0de3ecacf05b68b3c4bb4364e543,""Crisis Early Warning and Decision Support: Contemporary Approaches and Thoughts on Future Research"",""2010"",""https://www.semanticscholar.org/paper/969c53e204ab0de3ecacf05b68b3c4bb4364e543"",""43"",""231"",""15"",""True""";
"013e88753dedc9a9d9982075edcc5703f135eea8,""Longitudinal models in the behavioral and related sciences"",""2007"",""https://www.semanticscholar.org/paper/013e88753dedc9a9d9982075edcc5703f135eea8"",""0"",""111"",""3"",""False""";
"ea760a7b9100e7ef94c271db3d7ffe3263f5d642,""Trawling the Web for Emerging Cyber-Communities"",""1999"",""https://www.semanticscholar.org/paper/ea760a7b9100e7ef94c271db3d7ffe3263f5d642"",""52"",""1158"",""92"",""False""";
"7ffd33b5f509d3af47ed1c05499408dcccf89360,""Learning dispositions and transferable competencies: pedagogy, modelling and learning analytics"",""2012"",""https://www.semanticscholar.org/paper/7ffd33b5f509d3af47ed1c05499408dcccf89360"",""71"",""204"",""22"",""True""";
"39316587bff65ef4f4de7231ba8fe5f7b300fe46,""Target Selection for the SDSS-IV APOGEE-2 Survey"",""2017"",""https://www.semanticscholar.org/paper/39316587bff65ef4f4de7231ba8fe5f7b300fe46"",""128"",""114"",""4"",""True""";
"4f72099c3ec1e513422fc57ee7f7981e1c138c12,""Identifying Fingerprint Expertise"",""2011"",""https://www.semanticscholar.org/paper/4f72099c3ec1e513422fc57ee7f7981e1c138c12"",""11"",""86"",""5"",""True""";
"d6881e1238d372196020f9d840c500e7572f3fc6,""Oral Bioavailability, Bioaccessibility, and Dermal Absorption of PAHs from Soil-State of the Science."",""2016"",""https://www.semanticscholar.org/paper/d6881e1238d372196020f9d840c500e7572f3fc6"",""103"",""73"",""6"",""False""";
"0d501cc790d79fb01a1bb39817d5ebd47995cf02,""Taxation data as indicators of state-society relations: Possibilities and pitfalls in cross-national research"",""2002"",""https://www.semanticscholar.org/paper/0d501cc790d79fb01a1bb39817d5ebd47995cf02"",""44"",""201"",""6"",""False""";
"2957b4430d37c87f7792450e30883321ab89891d,""The Group Structure of Cocitation Clusters: A Comparative Study"",""1977"",""https://www.semanticscholar.org/paper/2957b4430d37c87f7792450e30883321ab89891d"",""14"",""188"",""2"",""False""";
"b93d30728fb6fff427b00cf7ca547d3a73b2e8ad,""Statistics : a guide to the use of statistical methods in thephysical sciences"",""1989"",""https://www.semanticscholar.org/paper/b93d30728fb6fff427b00cf7ca547d3a73b2e8ad"",""0"",""206"",""11"",""True""";
"c6fb9b0ddd08aebf40bba40d25b6e3656df53dcd,""Cross-disciplinary higher education of data science - beyond the computer science student"",""2017"",""https://www.semanticscholar.org/paper/c6fb9b0ddd08aebf40bba40d25b6e3656df53dcd"",""61"",""10"",""2"",""True""";
"e5ce004a6d7571cae715193bc3e2315d85844212,""HOW PSYCHOLOGICAL SCIENCE IMPEDES INTERSECTIONAL THINKING1"",""2013"",""https://www.semanticscholar.org/paper/e5ce004a6d7571cae715193bc3e2315d85844212"",""118"",""45"",""7"",""True""";
"01afe2370fa3f87623685fe5ee834724eb9511d1,""Women in interdisciplinary science: Exploring preferences and consequences"",""2007"",""https://www.semanticscholar.org/paper/01afe2370fa3f87623685fe5ee834724eb9511d1"",""188"",""201"",""15"",""False""";
"46f65bf9283ce2e9a586a58b1702587a93ce1bd7,""Neural Networks as Statistical Tools for Business Researchers"",""2003"",""https://www.semanticscholar.org/paper/46f65bf9283ce2e9a586a58b1702587a93ce1bd7"",""127"",""122"",""10"",""False""";
"537c507661a7f6916c2d34512ab17411680b97fd,""Observations on the use of statistical methods in Food Science and Technology"",""2014"",""https://www.semanticscholar.org/paper/537c507661a7f6916c2d34512ab17411680b97fd"",""84"",""346"",""12"",""False""";
"0fedbd7a6bd20514853caac6e7a0cc755aa2cec4,""An International Virtual-Data Grid Laboratory for Data Intensive Science"",""2001"",""https://www.semanticscholar.org/paper/0fedbd7a6bd20514853caac6e7a0cc755aa2cec4"",""58"",""24"",""1"",""False""";
"982fd011a9478cf18a7f1a2a98b9f882775f80ce,""Kullback-Leibler information as a basis for strong inference in ecological studies"",""2001"",""https://www.semanticscholar.org/paper/982fd011a9478cf18a7f1a2a98b9f882775f80ce"",""58"",""820"",""72"",""True""";
"26959f86dafab892e78d475078f362b391ce6ed5,""The relationship of information science to the social sciences: A co-citation analysis"",""1981"",""https://www.semanticscholar.org/paper/26959f86dafab892e78d475078f362b391ce6ed5"",""10"",""60"",""4"",""False""";
"ad3e22a38b4d391b59bc503a94b76abe68a57049,""The Compton Observatory Science Workshop"",""1992"",""https://www.semanticscholar.org/paper/ad3e22a38b4d391b59bc503a94b76abe68a57049"",""6"",""71"",""2"",""False""";
"56b5115acb08dbdd4a188403fd86996d14f189f4,""Forensic Science Handbook"",""2001"",""https://www.semanticscholar.org/paper/56b5115acb08dbdd4a188403fd86996d14f189f4"",""0"",""109"",""2"",""False""";
"dbda55a597d0b1e1b668e16e4589d5f42168726b,""Foreign-born academic scientists and engineers: producing more and getting less than their U.S.-born peers?"",""2007"",""https://www.semanticscholar.org/paper/dbda55a597d0b1e1b668e16e4589d5f42168726b"",""82"",""148"",""19"",""False""";
"997a982512d65fe7c7fbd10bff8bf312e1ab024e,""Commentary: Epidemiology in the Era of Big Data"",""2015"",""https://www.semanticscholar.org/paper/997a982512d65fe7c7fbd10bff8bf312e1ab024e"",""40"",""106"",""1"",""False""";
"979d975bd008acc7c9887f744226d04de756e2b2,""Science review: Apoptosis in acute lung injury"",""2003"",""https://www.semanticscholar.org/paper/979d975bd008acc7c9887f744226d04de756e2b2"",""43"",""148"",""12"",""True""";
"9758fa260fe2151052cfc5d8cf293af815e3faa1,""Practical Data Science Cookbook"",""2014"",""https://www.semanticscholar.org/paper/9758fa260fe2151052cfc5d8cf293af815e3faa1"",""0"",""12"",""0"",""False""";
"981e76d4c71cdd708778fc0d87e6cb34f644aa20,""Assessing the reliability of avian biodiversity measures of urban greenspaces using eBird citizen science data"",""2017"",""https://www.semanticscholar.org/paper/981e76d4c71cdd708778fc0d87e6cb34f644aa20"",""0"",""31"",""0"",""True""";
"6a3cfe6468594ae49a0ef8915136690778b71577,""The Role of Gender and Friendship in Advanced Course Taking"",""2006"",""https://www.semanticscholar.org/paper/6a3cfe6468594ae49a0ef8915136690778b71577"",""76"",""167"",""5"",""True""";
"2064dfd9ede97d343e404842119325d2b5398935,""Formal concept analysis in information science"",""2006"",""https://www.semanticscholar.org/paper/2064dfd9ede97d343e404842119325d2b5398935"",""104"",""180"",""11"",""True""";
"6d7c85278b2d11962e2d6ab66e97213b944f1e4d,""Measuring Reform Practices in Science and Mathematics Classrooms: The Reformed Teaching Observation Protocol"",""2002"",""https://www.semanticscholar.org/paper/6d7c85278b2d11962e2d6ab66e97213b944f1e4d"",""7"",""462"",""54"",""False""";
"1054858b0f55061ba6ef4cd15a2a27e42e4d6e21,""Unit root tests in panel data : asymptotic and """" nite-sample properties"",""2002"",""https://www.semanticscholar.org/paper/1054858b0f55061ba6ef4cd15a2a27e42e4d6e21"",""27"",""172"",""11"",""False""";
"9355ddcd4300a53a5cc15a35e5dd67d8c9e85fc6,""Science, statistics, and deception."",""1986"",""https://www.semanticscholar.org/paper/9355ddcd4300a53a5cc15a35e5dd67d8c9e85fc6"",""1"",""67"",""2"",""False""";
"4455d802fcdb2e8e2918f7318b6219c300371362,""The Scientific Practice of Professional Psychology"",""1997"",""https://www.semanticscholar.org/paper/4455d802fcdb2e8e2918f7318b6219c300371362"",""0"",""74"",""3"",""False""";
"f2aa465b85522a53ae573025f31946f86af047ce,""Update on science mapping: Creating large document spaces"",""2006"",""https://www.semanticscholar.org/paper/f2aa465b85522a53ae573025f31946f86af047ce"",""16"",""94"",""4"",""False""";
"47af4a7e87267aba681fb6971590ec80effce0c3,""Men and things, women and people: a meta-analysis of sex differences in interests."",""2009"",""https://www.semanticscholar.org/paper/47af4a7e87267aba681fb6971590ec80effce0c3"",""193"",""737"",""59"",""True""";
"1481c159ff7270e751a32007bc9099fbbc63df00,""Machine Models for Cognitive Science"",""1987"",""https://www.semanticscholar.org/paper/1481c159ff7270e751a32007bc9099fbbc63df00"",""17"",""41"",""0"",""False""";
"bea53a9957d0bdd49bae9c35d6fedd1cf5fea851,""The social and cultural shaping of medical evidence: case studies from pharmaceutical research and obstetric science."",""2006"",""https://www.semanticscholar.org/paper/bea53a9957d0bdd49bae9c35d6fedd1cf5fea851"",""72"",""88"",""0"",""False""";
"280c8bb6444eb96ab327f63ff5ef6793de336d02,""The Time Has Come"",""1963"",""https://www.semanticscholar.org/paper/280c8bb6444eb96ab327f63ff5ef6793de336d02"",""5"",""339"",""13"",""False""";
"18fea3ef84cf61c081664cbec8b4bbf4b0535d50,""The impact of socio‐economic status on participation and attainment in science"",""2009"",""https://www.semanticscholar.org/paper/18fea3ef84cf61c081664cbec8b4bbf4b0535d50"",""156"",""109"",""8"",""True""";
"29a2c31e996c89882af89681c132ed326d2cd774,""The impact of computer use on children's and adolescents' development"",""2001"",""https://www.semanticscholar.org/paper/29a2c31e996c89882af89681c132ed326d2cd774"",""106"",""539"",""22"",""False""";
"c62a4f86d5f75b45c700d607ad4acd8476fc53e8,""The Effect of Guided-Inquiry Instruction on 6th Grade Turkish Students' Achievement, Science Process Skills, and Attitudes Toward Science"",""2014"",""https://www.semanticscholar.org/paper/c62a4f86d5f75b45c700d607ad4acd8476fc53e8"",""48"",""98"",""1"",""False""";
"c62a4f86d5f75b45c700d607ad4acd8476fc53e8,""The Effect of Guided-Inquiry Instruction on 6th Grade Turkish Students' Achievement, Science Process Skills, and Attitudes Toward Science"",""2014"",""https://www.semanticscholar.org/paper/c62a4f86d5f75b45c700d607ad4acd8476fc53e8"",""48"",""98"",""1"",""False""";
"f234dd64506ea14055599f530777066802938b03,""Local perceptions of tourism as indicators of destination decline."",""2009"",""https://www.semanticscholar.org/paper/f234dd64506ea14055599f530777066802938b03"",""35"",""321"",""12"",""False""";
"5ae4258df980aec8cc9b845c788518311d318e93,""Statistical analysis and interpolation of compositional data in materials science."",""2015"",""https://www.semanticscholar.org/paper/5ae4258df980aec8cc9b845c788518311d318e93"",""0"",""15"",""0"",""False""";
"9fdfc4e679ed2d0d83983fe6dbca19e630e5ce91,""Science parks and university-industry interaction: Geographical proximity between the agents as a driving force"",""1997"",""https://www.semanticscholar.org/paper/9fdfc4e679ed2d0d83983fe6dbca19e630e5ce91"",""18"",""293"",""23"",""False""";
"0da12a3d699e3de43ea273988c734b3c5f959da4,""EOS Reference Handbook 1999: A Guide to NASA's Earth Science Enterprise and the Earth Observing System"",""2000"",""https://www.semanticscholar.org/paper/0da12a3d699e3de43ea273988c734b3c5f959da4"",""0"",""44"",""1"",""False""";
"573646106a647e2f4b18ca3e430401ac86f8097c,""Clonal neoantigens elicit T cell immunoreactivity and sensitivity to immune checkpoint blockade"",""2016"",""https://www.semanticscholar.org/paper/573646106a647e2f4b18ca3e430401ac86f8097c"",""55"",""1706"",""32"",""True""";
"c39f934ca6b0b3740827c38b73748608f216cfc8,""Student perceptions of computer science: a retention study comparing graduating seniors with cs leavers"",""2008"",""https://www.semanticscholar.org/paper/c39f934ca6b0b3740827c38b73748608f216cfc8"",""9"",""155"",""11"",""False""";
"3ab27728aca9b709343921ce68095b77be548afc,""The Multi-angle Imaging SpectroRadiometer science data system, its products, tools, and performance"",""2002"",""https://www.semanticscholar.org/paper/3ab27728aca9b709343921ce68095b77be548afc"",""9"",""49"",""6"",""True""";
"15631fd41516f53aec8006eeb45d1e89eab8fcc2,""Automatic detection of dust devils and clouds on Mars"",""2007"",""https://www.semanticscholar.org/paper/15631fd41516f53aec8006eeb45d1e89eab8fcc2"",""29"",""69"",""0"",""False""";
"5949fa18a8112e37b492c0e0198d71adaec1c935,""Research data necessary for meaningful review of grade ten high school genetics curricula"",""1984"",""https://www.semanticscholar.org/paper/5949fa18a8112e37b492c0e0198d71adaec1c935"",""7"",""61"",""2"",""False""";
"c7b5344a768679c1ceaea89d1cea63fc1a4e676b,""Scientometric Indicators: A 32-Century Comparative Evaluation of Publishing Performance and Citation Impact"",""1985"",""https://www.semanticscholar.org/paper/c7b5344a768679c1ceaea89d1cea63fc1a4e676b"",""0"",""86"",""1"",""False""";
"d45d3e0cec5ce8733676d5c9fb1296e77685bd74,""Digital companion species and eating data: Implications for theorising digital data–human assemblages"",""2016"",""https://www.semanticscholar.org/paper/d45d3e0cec5ce8733676d5c9fb1296e77685bd74"",""30"",""54"",""6"",""True""";
"bf0caad80bae8656affcfe0b15e66a4413a97434,""Successes and New Directions in Data Mining"",""2007"",""https://www.semanticscholar.org/paper/bf0caad80bae8656affcfe0b15e66a4413a97434"",""5"",""61"",""0"",""True""";
"51b4990dee5bc519887dcde88d21ae3768cdba3c,""AmoebaNet: An SDN-enabled network service for big data science"",""2018"",""https://www.semanticscholar.org/paper/51b4990dee5bc519887dcde88d21ae3768cdba3c"",""46"",""21"",""2"",""True""";
"e6011bd61f1514b71079c8574530c7640964385e,""The Puzzle of Falling Enrolments in Physics and Chemistry Courses: Putting Some Pieces Together"",""2006"",""https://www.semanticscholar.org/paper/e6011bd61f1514b71079c8574530c7640964385e"",""61"",""151"",""19"",""True""";
"54187f34a5105e453ce6f2f71cf75e11890041d5,""Neural Networks and Information in Materials Science"",""2009"",""https://www.semanticscholar.org/paper/54187f34a5105e453ce6f2f71cf75e11890041d5"",""104"",""27"",""0"",""True""";
"5df3cd64974bcec089f79f1c71f80fa0bb87b4a4,""Problem Solving and Game-Based Learning: Effects of Middle Grade Students' Hypothesis Testing Strategies on Learning Outcomes"",""2011"",""https://www.semanticscholar.org/paper/5df3cd64974bcec089f79f1c71f80fa0bb87b4a4"",""49"",""126"",""5"",""True""";
"865e18dc3c9cccefcc84c0981a31a9d68155c081,""Direct Volume Rendering: A 3D Plotting Technique for Scientific Data"",""2008"",""https://www.semanticscholar.org/paper/865e18dc3c9cccefcc84c0981a31a9d68155c081"",""14"",""28"",""1"",""True""";
"9ee46e72fd00004dcf92f4fc03854ae3851a3a2c,""The ImageJ ecosystem: An open platform for biomedical image analysis"",""2015"",""https://www.semanticscholar.org/paper/9ee46e72fd00004dcf92f4fc03854ae3851a3a2c"",""62"",""1657"",""106"",""True""";
"d67e75b88bba7722c922a56cab7f80d26a7569bc,""Networks in Archaeology: Phenomena, Abstraction, Representation"",""2015"",""https://www.semanticscholar.org/paper/d67e75b88bba7722c922a56cab7f80d26a7569bc"",""155"",""141"",""4"",""True""";
"86f153d2454673e822ef9ef49b857915dbcb515a,""Short Communication: TopoToolbox 2 – MATLAB-based software for topographic analysis and modeling in Earth surface sciences"",""2014"",""https://www.semanticscholar.org/paper/86f153d2454673e822ef9ef49b857915dbcb515a"",""50"",""415"",""36"",""True""";
"e45875b6c7daf9788a9fe75260117dfcde0721b7,""Global climatic drivers of leaf size"",""2017"",""https://www.semanticscholar.org/paper/e45875b6c7daf9788a9fe75260117dfcde0721b7"",""174"",""287"",""10"",""True""";
"79a44953524100c95ecd3a3494669c22d10f2ce0,""Dynamic replication in a data grid using a Modified BHR Region Based Algorithm"",""2011"",""https://www.semanticscholar.org/paper/79a44953524100c95ecd3a3494669c22d10f2ce0"",""21"",""107"",""14"",""False""";
"0cd24b985f858721c26c7678536579f8f1a7c964,""Hydrological models are so good, do we still need data?"",""2006"",""https://www.semanticscholar.org/paper/0cd24b985f858721c26c7678536579f8f1a7c964"",""96"",""157"",""10"",""False""";
"d90ca8478cd7e499cd1596e7f1a522213047553f,""Language networks: Their structure, function, and evolution"",""2010"",""https://www.semanticscholar.org/paper/d90ca8478cd7e499cd1596e7f1a522213047553f"",""113"",""167"",""7"",""True""";
"8f5ab7b66afad7827706cd243d501eae8f712889,""Random and fuzzy sets in coarse data analysis"",""2006"",""https://www.semanticscholar.org/paper/8f5ab7b66afad7827706cd243d501eae8f712889"",""53"",""24"",""0"",""False""";
"f9bb93a8241768defaf63ee34bb84491f43e1b6f,""Use of commercial off-the-shelf digital cameras for scientific data acquisition and scene-specific color calibration."",""2014"",""https://www.semanticscholar.org/paper/f9bb93a8241768defaf63ee34bb84491f43e1b6f"",""57"",""69"",""3"",""True""";
"c26b9c61ef1e889f32364a153b816afc3bdec7ff,""Efficient Subgraph Isomorphism Detection: A Decomposition Approach"",""2000"",""https://www.semanticscholar.org/paper/c26b9c61ef1e889f32364a153b816afc3bdec7ff"",""86"",""168"",""15"",""True""";
"fbe07f95ea073a8f31f091b88c80ac42f2dfef35,""Regression analysis for a functional response"",""1997"",""https://www.semanticscholar.org/paper/fbe07f95ea073a8f31f091b88c80ac42f2dfef35"",""30"",""272"",""23"",""True""";
"e100b5fb8d3558861315e639b3dab93a348a4127,""Citation analysis and the complex problem of intellectual influence"",""2005"",""https://www.semanticscholar.org/paper/e100b5fb8d3558861315e639b3dab93a348a4127"",""40"",""114"",""3"",""False""";
"cfc3d7729067162b0c55b2d1e4350b1388538a64,""psiTurk: An open-source framework for conducting replicable behavioral experiments online"",""2016"",""https://www.semanticscholar.org/paper/cfc3d7729067162b0c55b2d1e4350b1388538a64"",""20"",""165"",""8"",""True""";
"6699996a9570d4efec28021521c0a8bd4f51fca6,""Web-Queryable Large-Scale Data Sets for Hypothesis Generation in Plant Biology"",""2009"",""https://www.semanticscholar.org/paper/6699996a9570d4efec28021521c0a8bd4f51fca6"",""127"",""108"",""2"",""True""";
"a91c0375ada92503e7d892b481b0a78a4a2891c8,""Beyond DSGE Models: Toward an Empirically Based Macroeconomics"",""2008"",""https://www.semanticscholar.org/paper/a91c0375ada92503e7d892b481b0a78a4a2891c8"",""14"",""274"",""8"",""True""";
"7db4b120e1f153b53864072e323e423d4d5524c9,""Data Mining in Earth System Science (DMESS 2011)"",""2011"",""https://www.semanticscholar.org/paper/7db4b120e1f153b53864072e323e423d4d5524c9"",""52"",""27"",""0"",""False""";
"f2ba29f3119cdedc147ac703e8d34bd8eed3d00b,""Effect size, confidence interval and statistical significance: a practical guide for biologists"",""2007"",""https://www.semanticscholar.org/paper/f2ba29f3119cdedc147ac703e8d34bd8eed3d00b"",""119"",""2581"",""191"",""True""";
"f5e1edfa90f6c3b605491b8dd6470c464d7de439,""A Data Sharing Story"",""2012"",""https://www.semanticscholar.org/paper/f5e1edfa90f6c3b605491b8dd6470c464d7de439"",""21"",""23"",""1"",""False""";
"a482213a2c75064b115bc4b175fe3d1f3a8f1d3b,""Gap between science and media revisited: Scientists as public communicators"",""2013"",""https://www.semanticscholar.org/paper/a482213a2c75064b115bc4b175fe3d1f3a8f1d3b"",""126"",""191"",""22"",""True""";
"a0ca093209605e002eaab35d0f29c73b3595dbef,""Research Data Management: Practical Strategies for Information Professionals"",""2014"",""https://www.semanticscholar.org/paper/a0ca093209605e002eaab35d0f29c73b3595dbef"",""17"",""78"",""9"",""False""";
"affd40c85f82d1541e57db6fac5699452f8020ec,""The Political Science 400: A 20-Year Update"",""2007"",""https://www.semanticscholar.org/paper/affd40c85f82d1541e57db6fac5699452f8020ec"",""19"",""42"",""2"",""True""";
"8dac3efc5d7d28e7bf8c8c17aec9024094b6e26c,""Recent developments in hydrologic data assimilation"",""1995"",""https://www.semanticscholar.org/paper/8dac3efc5d7d28e7bf8c8c17aec9024094b6e26c"",""48"",""112"",""7"",""False""";
"299b1cdaeb8cb3afdf9bae5507bf0194dfb8f77f,""Elite male faculty in the life sciences employ fewer women"",""2014"",""https://www.semanticscholar.org/paper/299b1cdaeb8cb3afdf9bae5507bf0194dfb8f77f"",""47"",""238"",""11"",""True""";
"cf104e7608dc2550ccdb4d84efb12785c8a6fde6,""Diagnostics for Gaussian Process Emulators"",""2009"",""https://www.semanticscholar.org/paper/cf104e7608dc2550ccdb4d84efb12785c8a6fde6"",""52"",""316"",""34"",""True""";
"5ee446d6bd0ff54cc15a4a45cfbe65d92715de4d,""Current Approaches to Tactical Performance Analyses in Soccer Using Position Data"",""2016"",""https://www.semanticscholar.org/paper/5ee446d6bd0ff54cc15a4a45cfbe65d92715de4d"",""51"",""167"",""2"",""False""";
"99950e02192ad376cfbeca3dec691f7edb4dfcdc,""Factors Affecting the Implementation of Argument in the Elementary Science Classroom. A Longitudinal Case Study"",""2009"",""https://www.semanticscholar.org/paper/99950e02192ad376cfbeca3dec691f7edb4dfcdc"",""60"",""143"",""9"",""False""";
"f566d442cf63b4ad5584d3a6a607ab4a9077f18b,""On learning Hamiltonian systems from data."",""2019"",""https://www.semanticscholar.org/paper/f566d442cf63b4ad5584d3a6a607ab4a9077f18b"",""25"",""50"",""1"",""True""";
"0def3216dae658807bc29df1330500bbe0ac351b,""Community-based Data Validation Practices in Citizen Science"",""2016"",""https://www.semanticscholar.org/paper/0def3216dae658807bc29df1330500bbe0ac351b"",""50"",""36"",""1"",""True""";
"779a0ee7c785d7bf1a54909e6d23dea2c0734c2f,""Design Engineering: A Manual for Enhanced Creativity"",""2007"",""https://www.semanticscholar.org/paper/779a0ee7c785d7bf1a54909e6d23dea2c0734c2f"",""0"",""127"",""8"",""False""";
"d559e5fe75a6010ced2e3ddc838419c7d34a3a1a,""Land Change Science"",""2004"",""https://www.semanticscholar.org/paper/d559e5fe75a6010ced2e3ddc838419c7d34a3a1a"",""6"",""77"",""2"",""False""";
"68f258403f5c777525276c1f00f259160bbb20c6,""Conceptual approaches for defining data, information, and knowledge: Research Articles"",""2007"",""https://www.semanticscholar.org/paper/68f258403f5c777525276c1f00f259160bbb20c6"",""27"",""41"",""2"",""False""";
